id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
697781465145286656	2016-02-11 13:57:20	LIVE on #Periscope: The @UNGeneva social media team #TEDxNations. Watch it live https://t.co/azaoiE1UFQ https://t.co/d4F1HXi3LQ	LIVE on #Periscope: The @UNGeneva social media team #TEDxNations. Watch it live  	LIVE on Periscope: The UNGeneva social media team TEDxNations. Watch it live  	live periscope ungeneva social media team tedxnations watch live	live periscop ungeneva social media team tedxnat watch live
697781436410109952	2016-02-11 13:57:13	Mick Creedon CC Derbys  Shocking insight of reality into cases of trafficking. Communities are the answer. #TEDxNations #DerbyUniLHSS #ipji	Mick Creedon CC Derbys Shocking insight of reality into cases of trafficking. Communities are the answer. #TEDxNations #DerbyUniLHSS #ipji	Mick Creedon CC Derbys Shocking insight of reality into cases of trafficking. Communities are the answer. TEDxNations DerbyUniLHSS ipji	mick creedon cc derbys shocking insight reality cases trafficking communities answer tedxnations derbyunilhss ipji	mick creedon cc derbi shock insight realiti case traffick communiti answer tedxnat derbyunilhss ipji
697781386627977216	2016-02-11 13:57:01	Join the #TEDxNations live right now wherever you are! https://t.co/3QrvXMWunV	Join the #TEDxNations live right now wherever you are! 	Join the TEDxNations live right now wherever you are! 	join tedxnations live right wherever	join tedxnat live right wherev
697781278704324608	2016-02-11 13:56:35	Transforming lives thru #innovation is the theme of the day at #TEDxNations. Listen to @RanyeeCleanCook talk about #cookstoves &amp;standards.	Transforming lives thru #innovation is the theme of the day at #TEDxNations. Listen to @RanyeeCleanCook talk about #cookstoves &amp;standards.	Transforming lives thru innovation is the theme of the day at TEDxNations. Listen to RanyeeCleanCook talk about cookstoves  & standards.	transforming lives thru innovation theme day tedxnations listen ranyeecleancook talk cookstoves standards	transform live thru innov theme day tedxnat listen ranyeecleancook talk cookstov standard
697781017663430657	2016-02-11 13:55:33	#TEDxNations kicks off at @UNGeneva, including 21 viewing parties on 4 continents! https://t.co/ySTdw6uVXm	#TEDxNations kicks off at @UNGeneva, including 21 viewing parties on 4 continents! 	TEDxNations kicks off at UNGeneva, including 21 viewing parties on 4 continents! 	tedxnations kicks ungeneva including 21 viewing parties continents	tedxnat kick ungeneva includ 21 view parti contin
697780430490116103	2016-02-11 13:53:13	Tune in now live! to #TEDxNations Wherever you are in the world, get ready to be inspired - Live: https://t.co/Vx3A4L6oY5 @UNGeneva #UN	Tune in now live! to #TEDxNations Wherever you are in the world, get ready to be inspired - Live:  @UNGeneva #UN	Tune in now live! to TEDxNations Wherever you are in the world, get ready to be inspired - Live:  UNGeneva UN	tune live tedxnations wherever world get ready inspired live ungeneva un	tune live tedxnat wherev world get readi inspir live ungeneva un
697780284494893063	2016-02-11 13:52:38	I never realised the extent of human trafficking right on our doorstep #TEDxNations @DerbyUniLHSS @TEDxPdNations	I never realised the extent of human trafficking right on our doorstep #TEDxNations @DerbyUniLHSS @TEDxPdNations	I never realised the extent of human trafficking right on our doorstep TEDxNations DerbyUniLHSS TEDxPdNations	never realised extent human trafficking right doorstep tedxnations derbyunilhss tedxpdnations	never realis extent human traffick right doorstep tedxnat derbyunilhss tedxpdnat
697779291732500480	2016-02-11 13:48:41	BritishRedCross we need to offer safe routes to safety or traffickers will offer routes to exploration. #TEDxNations #DerbyUniLHSS #ipji	BritishRedCross we need to offer safe routes to safety or traffickers will offer routes to exploration. #TEDxNations #DerbyUniLHSS #ipji	BritishRedCross we need to offer safe routes to safety or traffickers will offer routes to exploration. TEDxNations DerbyUniLHSS ipji	britishredcross need offer safe routes safety traffickers offer routes exploration tedxnations derbyunilhss ipji	britishredcross need offer safe rout safeti traffick offer rout explor tedxnat derbyunilhss ipji
697779283222204416	2016-02-11 13:48:39	That's exactly why we are here! Yay! 😄  #TEDxNations https://t.co/Cl44Nzxjla	That's exactly why we are here! Yay! 😄 #TEDxNations 	That's exactly why we are here! Yay! 😄 TEDxNations 	that's exactly yay tedxnations	that exact yay tedxnat
697778267873533952	2016-02-11 13:44:37	Thought provoking presentations on Transforming Lives. #TEDxNations Join us on https://t.co/ubxap4bkuk #DerbyUniLHSS #ipji	Thought provoking presentations on Transforming Lives. #TEDxNations Join us on  #DerbyUniLHSS #ipji	Thought provoking presentations on Transforming Lives. TEDxNations Join us on  DerbyUniLHSS ipji	thought provoking presentations transforming lives tedxnations join us derbyunilhss ipji	thought provok present transform live tedxnat join us derbyunilhss ipji
697778210252189696	2016-02-11 13:44:24	Excited to hear Sakamoto at #TEDxNations! https://t.co/pifXbOYF4T	Excited to hear Sakamoto at #TEDxNations! 	Excited to hear Sakamoto at TEDxNations! 	excited hear sakamoto tedxnations	excit hear sakamoto tedxnat
697777443139153920	2016-02-11 13:41:21	Who's @blogdosakamoto and why should you watch him speak today at #TEDxNations?  https://t.co/vS5334CGMO #50FF	Who's @blogdosakamoto and why should you watch him speak today at #TEDxNations?  #50FF	Who's blogdosakamoto and why should you watch him speak today at TEDxNations?  50FF	who's blogdosakamoto watch speak today tedxnations 50ff	who blogdosakamoto watch speak today tedxnat 50ff
697777150166966272	2016-02-11 13:40:11	#TEDxNations #DerbyUni so far interesting presentations	#TEDxNations #DerbyUni so far interesting presentations	TEDxNations DerbyUni so far interesting presentations	tedxnations derbyuni far interesting presentations	tedxnat derbyuni far interest present
697775942031302656	2016-02-11 13:35:23	.@ICRC_uk end conflict! True meaning communication+responsible abundance not money+artificial scarcity #TEDxNations https://t.co/U64JMrLvVC	.@ICRC_uk end conflict! True meaning communication+responsible abundance not money+artificial scarcity #TEDxNations 	.ICRC_uk end conflict! True meaning communication+responsible abundance not money+artificial scarcity TEDxNations 	icrc_uk end conflict true meaning communication responsible abundance money artificial scarcity tedxnations	icrc_uk end conflict true mean communic respons abund money artifici scarciti tedxnat
697775883285884928	2016-02-11 13:35:09	Enthralling talk on human trafficking &amp; modern slavery by Bishop Alistair Redfern #TEDxNations @DerbyUniLHSS	Enthralling talk on human trafficking &amp; modern slavery by Bishop Alistair Redfern #TEDxNations @DerbyUniLHSS	Enthralling talk on human trafficking  &  modern slavery by Bishop Alistair Redfern TEDxNations DerbyUniLHSS	enthralling talk human trafficking modern slavery bishop alistair redfern tedxnations derbyunilhss	enthral talk human traffick modern slaveri bishop alistair redfern tedxnat derbyunilhss
697775612413550592	2016-02-11 13:34:04	RT unfoundation: Thank you UNICDC SwedeninUSA InterActionOrg UNANCA &amp; wfpg for partnering w/us on this #TEDxNations watch party! Going to b…	RT unfoundation: Thank you UNICDC SwedeninUSA InterActionOrg UNANCA &amp; wfpg for partnering w/us on this #TEDxNations watch party! Going to b…	RT unfoundation: Thank you UNICDC SwedeninUSA InterActionOrg UNANCA  &  wfpg for partnering w/us on this TEDxNations watch party! Going to b…	rt unfoundation thank unicdc swedeninusa interactionorg unanca wfpg partnering us tedxnations watch party going	rt unfound thank unicdc swedeninusa interactionorg unanca wfpg partner us tedxnat watch parti go
697775611293626368	2016-02-11 13:34:04	RT unfoundation: Transforming lives w/ tech. See how - in 1 HOUR watch #TEDxNations live from Geneva: https://t.co/eAFjaWAbkB	RT unfoundation: Transforming lives w/ tech. See how - in 1 HOUR watch #TEDxNations live from Geneva: 	RT unfoundation: Transforming lives w/ tech. See how - in 1 HOUR watch TEDxNations live from Geneva: 	rt unfoundation transforming lives tech see hour watch tedxnations live geneva	rt unfound transform live tech see hour watch tedxnat live geneva
697775464878833664	2016-02-11 13:33:29	LIVE on #Periscope: The @UNGeneva social media team at #TEDxNations in #Geneva https://t.co/iB1HMeqDzh	LIVE on #Periscope: The @UNGeneva social media team at #TEDxNations in #Geneva 	LIVE on Periscope: The UNGeneva social media team at TEDxNations in Geneva 	live periscope ungeneva social media team tedxnations geneva	live periscop ungeneva social media team tedxnat geneva
697775355441061888	2016-02-11 13:33:03	.@UNGeneva on #Periscope: Doors opening now at #TEDxNations! Grab your seat online at: https://t.co/BaW8THkzFy https://t.co/tpm6JzH1CA	.@UNGeneva on #Periscope: Doors opening now at #TEDxNations! Grab your seat online at:  	.UNGeneva on Periscope: Doors opening now at TEDxNations! Grab your seat online at:  	ungeneva periscope doors opening tedxnations grab seat online	ungeneva periscop door open tedxnat grab seat onlin
697775320729047044	2016-02-11 13:32:55	.@UNGeneva on #Periscope: People arriving at UN Geneva for #TEDxNations. It starts at 3pm CET - will you be watchin… https://t.co/RYDhhZcgA4	.@UNGeneva on #Periscope: People arriving at UN Geneva for #TEDxNations. It starts at 3pm CET - will you be watchin… 	.UNGeneva on Periscope: People arriving at UN Geneva for TEDxNations. It starts at 3pm CET - will you be watchin… 	ungeneva periscope people arriving un geneva tedxnations starts 3pm cet watchin	ungeneva periscop peopl arriv un geneva tedxnat start 3pm cet watchin
697774995624357888	2016-02-11 13:31:37	11 individuals with a vision11 ideas worth spreading 1 #TEDxNations Watch live today https://t.co/TwYWdSLhJr via @TEDxPdNations @UNGeneva	11 individuals with a vision11 ideas worth spreading 1 #TEDxNations Watch live today  via @TEDxPdNations @UNGeneva	11 individuals with a vision11 ideas worth spreading 1 TEDxNations Watch live today  via TEDxPdNations UNGeneva	11 individuals vision 11 ideas worth spreading tedxnations watch live today via tedxpdnations ungeneva	11 individu vision 11 idea worth spread tedxnat watch live today via tedxpdnat ungeneva
697774852929953793	2016-02-11 13:31:03	Join us at 15h #TEDxNations Coline Rapneau will speak on the importance of breaking the taboo of #sexualviolence https://t.co/ibkxFzDBqJ	Join us at 15h #TEDxNations Coline Rapneau will speak on the importance of breaking the taboo of #sexualviolence 	Join us at 15h TEDxNations Coline Rapneau will speak on the importance of breaking the taboo of sexualviolence 	join us 15h tedxnations coline rapneau speak importance breaking taboo sexualviolence	join us 15h tedxnat colin rapneau speak import break taboo sexualviol
697774640383578112	2016-02-11 13:30:12	What steps can be taken to prevent #sexualviolence in conflict? ICRCs Coline Rapneau to speak at #TEDxNations today: https://t.co/Xk17GhjHLA	What steps can be taken to prevent #sexualviolence in conflict? ICRCs Coline Rapneau to speak at #TEDxNations today: 	What steps can be taken to prevent sexualviolence in conflict? ICRCs Coline Rapneau to speak at TEDxNations today: 	steps taken prevent sexualviolence conflict icrcs coline rapneau speak tedxnations today	step taken prevent sexualviol conflict icrc colin rapneau speak tedxnat today
